Strain Name	Virus Species	GenBank Accession	Sequence Length	Collection Date	Host	GenBank Host	Country	Mol Type
NL63	Human coronavirus NL63	KJ866134	801	05/10/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866135	801	05/10/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866136	801	07/10/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866137	801	08/22/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866138	801	08/22/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866139	801	08/22/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866140	801	12/14/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866141	801	12/18/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866142	801	09/07/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866143	801	12/10/2012	Human	Homo sapiens	Thailand	genomic RNA	
NL63	Human coronavirus NL63	KJ866144	801	08/12/2013	Human	Homo sapiens	Thailand	genomic RNA	
NL63 BJ3140	Human coronavirus NL63	DQ353700	755	-N/A-	Unknown	-N/A-	China	genomic RNA	
NL63 BJ3787	Human coronavirus NL63	DQ353701	755	-N/A-	Unknown	-N/A-	China	genomic RNA	
NL63/DEN/2005/1062	Human coronavirus NL63	JQ765573	27487	04/12/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/1120	Human coronavirus NL63	JQ900260	27459	04/25/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/1862	Human coronavirus NL63	JQ765574	27487	11/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/1876	Human coronavirus NL63	JQ765575	27487	11/21/2005	Human	Homo sapiens; sex: F	USA	genomic RNA	
NL63/DEN/2005/193	Human coronavirus NL63	JQ765568	27487	01/11/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/232	Human coronavirus NL63	JQ765569	27469	01/18/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/235	Human coronavirus NL63	JQ765570	27469	01/19/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/271	Human coronavirus NL63	JQ765571	27487	01/23/2005	Human	Homo sapiens; sex: F	USA	genomic RNA	
NL63/DEN/2005/291	Human coronavirus NL63	JQ900258	27383	01/26/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/347	Human coronavirus NL63	JQ765572	27487	02/01/2005	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2005/449	Human coronavirus NL63	JQ900259	27502	02/09/2005	Human	Homo sapiens; sex: F	USA	genomic RNA	
NL63/DEN/2008/16	Human coronavirus NL63	JQ765566	27487	01/08/2008	Human	Homo sapiens; sex: F	USA	genomic RNA	
NL63/DEN/2009/14	Human coronavirus NL63	JQ765564	27469	03/01/2009	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2009/15	Human coronavirus NL63	JQ765565	27469	02/13/2009	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2009/20	Human coronavirus NL63	JQ765567	27487	03/12/2009	Human	Homo sapiens; sex: F	USA	genomic RNA	
NL63/DEN/2009/22	Human coronavirus NL63	JQ900256	27455	03/03/2009	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2009/31	Human coronavirus NL63	JQ900257	27456	02/21/2009	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2009/6	Human coronavirus NL63	JQ900255	27485	02/25/2009	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2009/9	Human coronavirus NL63	JQ765563	27469	03/16/2009	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2010/20	Human coronavirus NL63	JQ771055	5607	12/15/2010	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2010/25	Human coronavirus NL63	JQ771056	5607	12/23/2010	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2010/28	Human coronavirus NL63	JQ771057	5613	12/03/2010	Human	Homo sapiens; sex: F	USA	genomic RNA	
NL63/DEN/2010/31	Human coronavirus NL63	JQ771058	5607	12/11/2010	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2010/35	Human coronavirus NL63	JQ771059	5605	12/14/2010	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/DEN/2010/36	Human coronavirus NL63	JQ771060	5603	12/30/2010	Human	Homo sapiens; sex: M	USA	genomic RNA	
NL63/FRA-EPI/Caen/2004/01	Human coronavirus NL63	KY862034	2780	10/11/2004	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2004/01	Human coronavirus NL63	KY862054	4455	10/11/2004	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2004/01	Human coronavirus NL63	KY862074	1134	10/11/2004	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2004/02	Human coronavirus NL63	KY862033	2780	12/18/2004	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2004/02	Human coronavirus NL63	KY862053	4455	12/18/2004	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2004/02	Human coronavirus NL63	KY862073	1134	12/18/2004	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2005/03	Human coronavirus NL63	KY862032	2780	01/24/2005	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2005/03	Human coronavirus NL63	KY862052	4455	01/24/2005	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2005/03	Human coronavirus NL63	KY862072	1134	01/24/2005	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2005/04	Human coronavirus NL63	KY862031	2780	02/23/2005	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2005/04	Human coronavirus NL63	KY862051	4452	02/23/2005	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2005/04	Human coronavirus NL63	KY862071	1134	02/23/2005	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2008/05	Human coronavirus NL63	KY862030	2780	02/15/2008	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2008/05	Human coronavirus NL63	KY862050	4452	02/15/2008	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2008/05	Human coronavirus NL63	KY862070	1134	02/15/2008	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2008/06	Human coronavirus NL63	KY862029	2780	02/19/2008	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2008/06	Human coronavirus NL63	KY862049	4455	02/19/2008	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2008/06	Human coronavirus NL63	KY862069	1134	02/19/2008	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2009/07	Human coronavirus NL63	KY862028	2780	01/08/2009	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2009/07	Human coronavirus NL63	KY862048	4452	01/08/2009	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2009/07	Human coronavirus NL63	KY862068	1134	01/08/2009	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2009/08	Human coronavirus NL63	KY862027	2780	04/24/2009	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2009/08	Human coronavirus NL63	KY862047	4452	04/24/2009	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2009/08	Human coronavirus NL63	KY862067	1134	04/24/2009	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2010/09	Human coronavirus NL63	KY862026	2780	10/05/2010	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2010/09	Human coronavirus NL63	KY862046	4452	10/05/2010	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2010/09	Human coronavirus NL63	KY862066	1134	10/05/2010	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2010/10	Human coronavirus NL63	KY862025	2780	12/17/2010	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2010/10	Human coronavirus NL63	KY862045	4452	12/17/2010	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2010/10	Human coronavirus NL63	KY862065	1134	12/17/2010	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2011/11	Human coronavirus NL63	KY862024	2780	02/21/2011	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2011/11	Human coronavirus NL63	KY862044	4452	02/21/2011	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2011/11	Human coronavirus NL63	KY862064	1134	02/21/2011	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2011/12	Human coronavirus NL63	KY862023	2780	10/08/2011	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2011/12	Human coronavirus NL63	KY862043	4455	10/08/2011	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2011/12	Human coronavirus NL63	KY862063	1134	10/08/2011	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2012/13	Human coronavirus NL63	KY862022	2780	02/01/2012	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2012/13	Human coronavirus NL63	KY862042	4455	02/01/2012	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2012/13	Human coronavirus NL63	KY862062	1134	02/01/2012	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2012/14	Human coronavirus NL63	KY862021	2780	02/17/2012	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2012/14	Human coronavirus NL63	KY862041	4452	02/17/2012	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2012/14	Human coronavirus NL63	KY862061	1134	02/17/2012	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2013/15	Human coronavirus NL63	KY862020	2780	03/20/2013	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2013/15	Human coronavirus NL63	KY862040	4452	03/20/2013	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2013/15	Human coronavirus NL63	KY862060	1134	03/20/2013	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2013/16	Human coronavirus NL63	KY862019	2780	02/01/2013	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2013/16	Human coronavirus NL63	KY862039	4455	02/01/2013	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2013/16	Human coronavirus NL63	KY862059	1134	02/01/2013	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2014/17	Human coronavirus NL63	KY862018	2780	03/16/2014	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2014/17	Human coronavirus NL63	KY862038	4452	03/16/2014	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2014/17	Human coronavirus NL63	KY862058	1134	03/16/2014	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2014/18	Human coronavirus NL63	KY862017	2780	01/03/2014	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2014/18	Human coronavirus NL63	KY862037	4452	01/03/2014	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2014/18	Human coronavirus NL63	KY862057	1134	01/03/2014	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2015/19	Human coronavirus NL63	KY862016	2780	01/05/2015	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2015/19	Human coronavirus NL63	KY862036	4452	01/05/2015	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2015/19	Human coronavirus NL63	KY862056	1134	01/05/2015	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2015/20	Human coronavirus NL63	KY862015	2780	02/15/2015	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2015/20	Human coronavirus NL63	KY862035	4452	02/15/2015	Human	Homo sapiens	France	genomic RNA	
NL63/FRA-EPI/Caen/2015/20	Human coronavirus NL63	KY862055	1134	02/15/2015	Human	Homo sapiens	France	genomic RNA	
NL63/Haiti-2/2015	Human coronavirus NL63	KX179494	4467	01/21/2015	Human	Homo sapiens	Haiti	viral cRNA	
NL63/Haiti-2/2015	Human coronavirus NL63	KX179497	2070	01/21/2015	Human	Homo sapiens	Haiti	viral cRNA	
NL63/Haiti-3/2015	Human coronavirus NL63	KX179495	4467	01/22/2015	Human	Homo sapiens	Haiti	viral cRNA	
NL63/Haiti-3/2015	Human coronavirus NL63	KX179498	2070	01/22/2015	Human	Homo sapiens	Haiti	viral cRNA	
NL63/Haiti-4/2015	Human coronavirus NL63	KX179496	4467	01/27/2015	Human	Homo sapiens	Haiti	viral cRNA	
NL63/Haiti-4/2015	Human coronavirus NL63	KX179499	2070	01/27/2015	Human	Homo sapiens	Haiti	viral cRNA	
NL63/human/USA/0111-25/2001	Human coronavirus NL63	KF530112	27395	11/21/2001	Human	Homo sapiens; sex: M; age: 8Y	USA	genomic RNA	
NL63/human/USA/012-31/2001	Human coronavirus NL63	KF530105	27413	02/23/2001	Human	Homo sapiens; sex: F; age: 13Y	USA	genomic RNA	
NL63/human/USA/838-9/1983	Human coronavirus NL63	KF530110	27413	08/16/1983	Human	Homo sapiens; sex: F; age: 6Y	USA	genomic RNA	
NL63/human/USA/8712-17/1987	Human coronavirus NL63	KF530106	27401	12/16/1987	Human	Homo sapiens; sex: M; age: 35Y	USA	genomic RNA	
NL63/human/USA/891-4/1989	Human coronavirus NL63	KF530114	27410	01/03/1989	Human	Homo sapiens; sex: F; age: 15Y	USA	genomic RNA	
NL63/human/USA/891-6/1989	Human coronavirus NL63	KF530108	27410	01/05/1989	Human	Homo sapiens; sex: F; age: 6Y	USA	genomic RNA	
NL63/human/USA/901-24/1990	Human coronavirus NL63	KF530111	27410	01/05/1990	Human	Homo sapiens; sex: M; age: 9Y	USA	genomic RNA	
NL63/human/USA/903-28/1990	Human coronavirus NL63	KF530109	27410	03/21/1990	Human	Homo sapiens; sex: M; age: 5Y	USA	genomic RNA	
NL63/human/USA/904-20/1990	Human coronavirus NL63	KF530104	27410	04/26/1990	Human	Homo sapiens; sex: M; age: 5Y	USA	genomic RNA	
NL63/human/USA/905-25/1990	Human coronavirus NL63	KF530113	27410	05/29/1990	Human	Homo sapiens; sex: F; age: 19Y	USA	genomic RNA	
NL63/human/USA/911-56/1991	Human coronavirus NL63	KF530107	27410	01/24/1991	Human	Homo sapiens; sex: F; age: 9Y	USA	genomic RNA	
NL63/RPTEC/2004	Human coronavirus NL63	JX504050	27553	2004	Human	Homo sapiens	USA	genomic RNA	
NL63/UF-1/2015	Human coronavirus NL63	KT381875	27553	2015	Human	Homo sapiens	USA	viral cRNA	
NL63/UF-2/2015	Human coronavirus NL63	KU521535	27553	09/01/2015	Human	Homo sapiens	USA	viral cRNA	
NL63/UF-2/2015	Human coronavirus NL63	KX179500	27553	09/2015	Human	Homo sapiens	USA	viral cRNA	
NL63_KLF_01_2018	Human coronavirus NL63	MN026166	27125	01/29/2018	Human	Homo sapiens	Kenya	genomic RNA	
NL64	Human coronavirus NL63	KJ768642	563	01/04/2012	Human	Homo sapiens	Ghana	genomic RNA	
patient INMI1	Human coronavirus NL63	EU030684	423	-N/A-	Unknown	-N/A-	Italy	genomic RNA	
patient INMI2	Human coronavirus NL63	EU030685	423	-N/A-	Unknown	-N/A-	Italy	genomic RNA	
PUMCH1053	Human coronavirus NL63	HM130751	379	12/21/2005	Human	Homo sapiens	China	genomic RNA	
PUMCH3562	Human coronavirus NL63	HM130752	379	09/27/2006	Human	Homo sapiens	China	genomic RNA	
PUMCH3858	Human coronavirus NL63	HM130753	379	11/05/2006	Human	Homo sapiens	China	genomic RNA	
PUMCH5905	Human coronavirus NL63	HM130754	379	08/11/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH6159	Human coronavirus NL63	HM130755	379	09/23/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH6261	Human coronavirus NL63	HM130756	379	10/21/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH6267	Human coronavirus NL63	HM130757	379	10/22/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH868	Human coronavirus NL63	HM130750	379	10/08/2005	Human	Homo sapiens	China	genomic RNA	
Q01-6819	Human coronavirus NL63	AY746457	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q01-7011	Human coronavirus NL63	AY746455	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q03-1023	Human coronavirus NL63	AY746458	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q03-1403	Human coronavirus NL63	AY746456	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q03-1523	Human coronavirus NL63	AY746454	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q03-1604	Human coronavirus NL63	AY746452	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q03-1903	Human coronavirus NL63	AY746451	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
Q03-1994	Human coronavirus NL63	AY746453	425	-N/A-	Unknown	-N/A-	Australia	genomic DNA	
SH-7	Human coronavirus NL63	KC294433	438	2012	Human	Homo sapiens	China	mRNA	
sh2764	Human coronavirus NL63	KP347632	396	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
sh2874	Human coronavirus NL63	KP347633	396	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
sh2935	Human coronavirus NL63	KP347634	396	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
sh2943	Human coronavirus NL63	KP347635	396	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
SIN06-NTU-211	Human coronavirus NL63	EU370700	127	-N/A-	Unknown	-N/A-	Singapore	genomic RNA	
SIN07-NTU-395	Human coronavirus NL63	EU370701	97	-N/A-	Unknown	-N/A-	Singapore	genomic RNA	
sloNL63-1	Human coronavirus NL63	KF668029	786	03/11/2010	Human	Homo sapiens	Slovenia	genomic RNA	
SND/NL63/I03-0163	Human coronavirus NL63	AY662694	169	-N/A-	Unknown	-N/A-	Japan	genomic RNA	
SND/NL63/I03-0585	Human coronavirus NL63	AY662695	169	-N/A-	Unknown	-N/A-	Japan	genomic RNA	
SND/NL63/I03-0656	Human coronavirus NL63	AY662696	169	-N/A-	Unknown	-N/A-	Japan	genomic RNA	
SND/NL63/I03-0832	Human coronavirus NL63	AY662697	169	-N/A-	Unknown	-N/A-	Japan	genomic RNA	
SND/NL63/I03-2089	Human coronavirus NL63	AY662698	169	-N/A-	Unknown	-N/A-	Japan	genomic RNA	
SWE 10614/2004	Human coronavirus NL63	AY902239	710	-N/A-	Unknown	-N/A-	Sweden	genomic RNA	
SWE 10614/2004	Human coronavirus NL63	AY902240	314	-N/A-	Unknown	-N/A-	Sweden	genomic RNA	
SWE 10614/2004	Human coronavirus NL63	AY902241	237	-N/A-	Unknown	-N/A-	Sweden	genomic RNA	
SWE 10614/2004	Human coronavirus NL63	AY902242	586	-N/A-	Unknown	-N/A-	Sweden	genomic RNA	
SWE 25188/2004	Human coronavirus NL63	DQ231166	661	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 25205/2004	Human coronavirus NL63	DQ231159	652	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 25222/2004	Human coronavirus NL63	DQ231160	667	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 25230/2004	Human coronavirus NL63	DQ231161	667	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 36024/2005	Human coronavirus NL63	DQ231162	667	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 36031/2005	Human coronavirus NL63	DQ231163	668	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 36089/2005	Human coronavirus NL63	DQ231164	667	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 36116/2005	Human coronavirus NL63	DQ231165	667	-N/A-	Unknown	-N/A-	Sweden	mRNA	
SWE 36150/2005	Human coronavirus NL63	DQ231158	667	-N/A-	Unknown	-N/A-	Sweden	mRNA	
TN01_11-25	Human coronavirus NL63	KM077089	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN01_2-31	Human coronavirus NL63	KM077078	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN83_8-9	Human coronavirus NL63	KM077088	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN87_12-17	Human coronavirus NL63	KM077087	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN89_1-4	Human coronavirus NL63	KM077082	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN89_1-6	Human coronavirus NL63	KM077084	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_1-24	Human coronavirus NL63	KM077085	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_3-28	Human coronavirus NL63	KM077081	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_4-20	Human coronavirus NL63	KM077083	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_5-25	Human coronavirus NL63	KM077080	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_1-17	Human coronavirus NL63	KM077093	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_1-56	Human coronavirus NL63	KM077077	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_12-96	Human coronavirus NL63	KM077072	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN92_5-25	Human coronavirus NL63	KM077086	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN92_5-5	Human coronavirus NL63	KM077073	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN93_10-23	Human coronavirus NL63	KM077074	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN93_11-36	Human coronavirus NL63	KM077092	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN95_1-23	Human coronavirus NL63	KM077091	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN96_1-21	Human coronavirus NL63	KM077076	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN96_1-29	Human coronavirus NL63	KM077075	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN97_2-22	Human coronavirus NL63	KM077090	758	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN99_2-46	Human coronavirus NL63	KM077079	761	-N/A-	Human	Homo sapiens	USA	genomic RNA	
UNKNOWN-AY567488	Human coronavirus NL63	AY567488	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY567489	Human coronavirus NL63	AY567489	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY567490	Human coronavirus NL63	AY567490	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY567491	Human coronavirus NL63	AY567491	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY567492	Human coronavirus NL63	AY567492	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY567493	Human coronavirus NL63	AY567493	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY567494	Human coronavirus NL63	AY567494	466	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-CS124012	Human coronavirus NL63	CS124012	27553	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-DJ009246	Human coronavirus NL63	DJ009246	27553	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
ZA08-04	Human coronavirus NL63	EU189114	483	-N/A-	Human	Homo sapiens	-N/A-	viral cRNA	
ZA1507-04	Human coronavirus NL63	EU477768	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA2660-04	Human coronavirus NL63	EU477769	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA2934-04	Human coronavirus NL63	EU477770	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA3343-03	Human coronavirus NL63	EU477762	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA641-03	Human coronavirus NL63	EU477763	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA649-03	Human coronavirus NL63	EU477764	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA691-03	Human coronavirus NL63	EU477765	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA85-05	Human coronavirus NL63	EU189113	483	-N/A-	Human	Homo sapiens	-N/A-	viral cRNA	
ZA877-04	Human coronavirus NL63	EU477766	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
ZA992-04	Human coronavirus NL63	EU477767	425	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY518894	Human coronavirus NL63	AY518894	27555	-N/A-	Unknown	-N/A-	Netherlands	genomic RNA	
